target;description
0;"<p><strong>L&rsquo;ambassadeur canadien aux &Eacute;tats-Unis a d&eacute;clar&eacute; que ce n&rsquo;est pas parce que les deux pays ont travaill&eacute; ensemble pour g&eacute;rer leur ..."
0;"<p><strong>Une coalition de l&eacute;gislateurs du Midwest am&eacute;ricain demande officiellement &agrave; Washington et Ottawa de rouvrir la fronti&egrave;re aux voyageurs enti&egrave;rement ..."
0;"<p><strong>La situation du march&eacute; du travail continue de s&rsquo;am&eacute;liorer aux &Eacute;tats-Unis avec des cr&eacute;ations d&rsquo;emplois soutenues dans les services et un recul des ..."
0;"<p><strong>Le pr&eacute;sident am&eacute;ricain Joe Biden a propos&eacute; vendredi un budget&nbsp;2022 de 6&thinsp;000 milliards de dollars comprenant de vastes investissements dans les ..."
0;"<p><strong>Le gouverneur de l&rsquo;&Eacute;tat du Vermont, Phil Scott, piaffe d&rsquo;impatience de voir la fronti&egrave;re am&eacute;ricano-canadienne rouvrir et s&rsquo;interroge sur la ..."
0;"<p><strong>De hauts fonctionnaires du Canada, des &Eacute;tats&minus;Unis et du Mexique se r&eacute;uniront de mani&egrave;re virtuelle la semaine prochaine pour la premi&egrave;re r&eacute;union de ..."
0;"<p><strong>La consommation fait une pause aux &Eacute;tats-Unis apr&egrave;s l&rsquo;euphorie li&eacute;e aux ch&egrave;ques de relance et &agrave; une vaccination effr&eacute;n&eacute;e, les ..."
0;"<p><strong>Le ministre britannique du Commerce a indiqu&eacute; mercredi que son pays s&rsquo;attendait &agrave; entreprendre cet automne des discussions avec le Canada au sujet d&rsquo;un pacte de ..."
0;"<p><strong>Les prix &agrave; la consommation ont bondi sur un an en avril aux &Eacute;tats-Unis, au rythme le plus &eacute;lev&eacute; depuis 2008, tir&eacute;s par la hausse des prix des biens et ..."
0;"<p><strong>L&rsquo;Ontario a relanc&eacute; Ottawa au sujet de l&rsquo;application des mesures de quarantaine obligatoire aux voyageurs qui arrivent par voie terrestre. Le gouvernement provincial ..."
1;"<p><strong>Les cr&eacute;ations d&rsquo;emplois du secteur priv&eacute; ont grimp&eacute; en avril aux &Eacute;tats-Unis, en grande majorit&eacute; dans les entreprises de services qui ont ..."
0;"<p><strong>Le produit int&eacute;rieur brut des &Eacute;tats-Unis pourrait cro&icirc;tre de 7&nbsp;% en 2021, son rythme le plus rapide depuis le d&eacute;but des ann&eacute;es&nbsp;1980, a ..."
0;"Our 35 Innovators Under 35 competition for 2022 is now open for nominations. You can nominate great candidates from now until 10 p.m. EST on January 24, 2022. We’ve been publishing a list of young innovators for more than two decades now. The list always includes fascinating stories of young people working to employ technology&#8230;"
0;"At long last, physicists from Harvard and MIT have found the killer application for quantum computing: a Mario Bros. GIF made from qubits. The qubits (quantum bits) can also be arranged in a Space Invaders design, or Tetris, or any other shape—your geometrical wish is the qubits’ command. The GIFs are from QuEra Computing, a&#8230;"
0;"The next wave of aerospace is just around the corner, and a lot of that innovation is happening thanks to new, faster methods of development. “What&#8217;s happening now is that companies are trying to understand how they take the lessons from Agile software development and apply those to Agile product development,” explains Dale Tutt, vice&#8230;"
1;"Data is growing at a meteoric rate. In fact, the total amount of data generated by 2025 is set to accelerate exponentially to 175 zettabytes.1 And over the next two years, enterprise data is expected to increase at a 42% annual growth rate.&#160; Hidden within these vast volumes of data are insights into consumer behavior,&#8230;"
0;"In 2018, when Google employees found out about their company’s involvement in Project Maven, a controversial US military effort to develop AI to analyze surveillance video, they weren’t happy. Thousands protested. “We believe that Google should not be in the business of war,” they wrote in a letter to the company’s leadership. Around a dozen&#8230;"
0;"In Facebook’s vision of the metaverse, we will all interact in a mashup of the digital and physical worlds. Digital representations of ourselves will eat, talk, date, shop, and more. That’s the picture Mark Zuckerberg painted as he rebranded his company Meta a couple of weeks ago. The Facebook founder’s typically awkward presentation used a&#8230;"
0;"Germany’s coronavirus case numbers have reached their highest levels since the early days of the pandemic, with warnings that covid is “spreading dramatically” and requires a “quick and unified response.” At the same time, the Netherlands is imposing partial restrictions to control rising case levels, including an 8 p.m. curfew on stores and restaurants, and&#8230;"
1;"Companies across all industries are faced with the urgent need to transform the way they do business, including financial services, but changes abound with governance, security, and culture. A shift in mindset and perspective away from “the way things have always been done” is key to a successful digital transformation and to providing the frictionless&#8230;"
1;"Thank you for joining us on &#8220;The cloud hub: From cloud chaos to clarity.&#8221; This white paper discusses how blockchain technology can transform public records management. A cloud-based platform to seamlessly authenticate digital records can save costs, create faster turnaround time, and enhance customer service."
0;"Thank you for joining us on &#8220;The cloud hub: From cloud chaos to clarity.&#8221; Jorge Balestra, global director of Advanced Analytics, Kraft Heinz, goes behind the scenes to explain how the company drove data transformation and cloud migration with Infosys Cobalt and Snowflake without disrupting the business. Click here to continue."
0;"<p>EXPERT INVIT&Eacute;. La plupart des gens connaissent l&rsquo;importance de prot&eacute;ger leur revenu en cas d&rsquo;invalidit&eacute;. L&rsquo;assurance invalidit&eacute; permet de remplacer un ..."
0;"<p>Voici les rendements offerts cette semaine, selon les calculs de Fiera Capital.&nbsp;</p>
<p><em>Cliquez sur le tableau pour le voir en grand format.</em></p>
<p><!-- second_image ..."
0;"<p><em><strong><span style=""color: #3366ff;""><a href=""/dossier/pleins-feux-sur-mon-celi"" target=""_blank"">PLEINS FEUX SUR MON CELI</a></span></strong> est une rubrique o&ugrave; des investisseurs ..."
0;"<p><strong>EXPERT INVIT&Eacute;. Le d&eacute;caissement des sommes &agrave; la retraite est un sujet chaud depuis quelques ann&eacute;es. Toutes sortes de strat&eacute;gies sont expos&eacute;es par ..."
0;"<p><strong>L'ART D'INVESTIR. Les Bourses se n&eacute;gocient &agrave; des niveaux &eacute;lev&eacute;s depuis plusieurs mois, si bien que l&rsquo;indice phare am&eacute;ricain, le S&amp;P 500, a ..."
0;"<p>SIGNAUX FORTS. Au cours des derni&egrave;res d&eacute;cennies, les cycles &eacute;conomiques ont surtout &eacute;t&eacute; influenc&eacute;s par l&rsquo;&eacute;volution de la demande. Les ..."
0;"<p>Voici les rendements offerts cette semaine, selon les calculs de Fiera Capital.&nbsp;</p>
<p><em>Cliquez sur le tableau pour le voir en grand format.</em></p>
<p><!-- second_image ..."
0;"<p><strong>La Soci&eacute;t&eacute; des alcools du Qu&eacute;bec (SAQ) confirme mardi qu&rsquo;elle proc&eacute;dera dimanche prochain &agrave; une hausse de prix moyenne de 1,66% sur ..."
0;"<p>EXPERT INVIT&Eacute;. Quoi? Planifier sa retraite &agrave; 55 ans? Ce n&rsquo;est pas id&eacute;al, nous sommes d&rsquo;accord, et ce n&rsquo;est pas ce que nous recommandons. Commencer &agrave; ..."
0;"<p>Voici les rendements offerts cette semaine, selon les calculs de Fiera Capital.&nbsp;</p>
<p><em>Cliquez sur le tableau pour le voir en grand format.</em></p>
<p><!-- second_image ..."
0;"<p><strong>Malgr&eacute; la popularit&eacute; en forte croissance des fonds n&eacute;goci&eacute;s en Bourse (FNB) ces derni&egrave;res ann&eacute;es, les fonds communs de placement continuent de ..."
0;"<p><a href=""/dossier/le-taureau-contre-l-ours"">LE TAUREAU CONTRE L'OURS.</a></p>
<h3>Optimiste:&nbsp;</h3>
<p>Avec la lev&eacute;e des restrictions entourant la COVID-19 dans plusieurs ..."
0;"<p><strong><em>Les Affaires &mdash; Mawer lance rarement de nouveaux fonds. Pourquoi un fonds d&rsquo;actions am&eacute;ricaines de moyennes capitalisations &agrave; ce ..."
0;"<p>Voici les rendements offerts cette semaine, selon les calculs de Fiera Capital.&nbsp;</p>
<p><em>Cliquez sur le tableau pour le voir en grand format.</em></p>
<p><!-- second_image ..."
0;"<p><strong>Alors que certains Canadiens quittent les grandes villes, trop ch&egrave;res, pour d&eacute;m&eacute;nager dans de plus petites communaut&eacute;s, des experts en assurance ..."
0;Apple said it would soon provide parts, tools and manuals to those who wanted to fix their own iPhones and Mac computers.
0;Many local governments see a silver lining in the shortage of semiconductor chips that has contributed to a slowdown in the global economy.
0;How a “financial flash mob” is trying to raise $20 million for a rare copy of the U.S. Constitution.
0;Before we get to the metaverse, we need to talk about the past decade of tech ideas.
0;Peter Rawlinson engineered the Tesla Model S. His new Lucid Air sedan is a direct challenge to Tesla’s dominance.
0;The director announced this month that he was selling nonfungible tokens based on the screenplay for his 1994 movie. Miramax asserted in court documents it still has “broad rights” to the film.
0;For years merchants have complained about transaction fees that eat into their revenue, but having Amazon take up the fight may ratchet up the pressure. The change will go into effect Jan. 19.
0;The list of scarce gadgets is long, driven by a chip shortage. Don’t wait until Black Friday for the best deals.
0;Mr. Kanter has fought against Google and other tech giants for years.
0;The 2018 tweet, in which Mr. Musk claimed he had secured funding to take Tesla private, initially sent the automaker’s shares soaring. But they sank when it became clear that no such deal had been reached.
0;Our online experiences are shaped by the people who run our favorite Facebook group or Reddit forum.
0;Demand for residences that produce as much energy as they consume is being spurred by climate concerns, consumer appetite and more affordable solar technology.
0;An Indigenous clan fears it will lose its place in the world as the government pursues a quest to open a spaceport and lure the billionaire SpaceX founder Elon Musk.
